playerid,Name,Team,GS,G,IP,W,L,QS,SV,HLD,H,ER,HR,SO,BB,WHIP,K/9,BB/9,ERA,FIP,WAR,RA9-WAR,ADP
15684,Miguel Castro,NYM,0,63,63.0,3.0,3.0,0.0,0.0,14.0,54.0,27.0,7.0,70.0,32.0,1.37,9.93,4.61,3.89,4.11,0.2,0.2,600.9
1247,Adam Ottavino,,0,68,68.0,3.0,3.0,0.0,0.0,0.0,59.0,32.0,9.0,78.0,35.0,1.38,10.27,4.59,4.3,4.25,0.2,0.2,597.8
12804,Matt Wisler,TBR,0,60,60.0,3.0,3.0,0.0,2.0,11.0,52.0,27.0,9.0,66.0,20.0,1.21,9.9,3.02,4.01,4.11,0.2,0.3,600.9
19800,Wil Crowe,PIT,15,47,96.0,4.444444444444445,6.222222222222221,3.5555555555555554,0.0,0.8888888888888888,98.66666666666666,52.44444444444444,16.0,82.66666666666667,40.888888888888886,1.45,7.74,3.83,4.93,4.98,0.17777777777777778,0.17777777777777778,596.4
11426,Drew Pomeranz,SDP,0,32,32.0,2.0,1.0,0.0,0.0,1.0,27.0,13.0,4.0,38.0,14.0,1.27,10.73,3.89,3.68,3.83,0.2,0.3,564.7
18519,Phil Bickford,LAD,0,56,56.0,3.0,3.0,0.0,0.0,13.0,51.0,26.0,8.0,62.0,22.0,1.3,9.9,3.58,4.13,4.19,0.2,0.1,600.1
17677,Jeffrey Springs,TBR,0,34,34.0,2.0,2.0,0.0,0.0,1.0,28.0,13.0,5.0,41.0,13.0,1.21,10.92,3.52,3.56,3.76,0.2,0.4,999.0
7115,Daniel Bard,COL,0,65,65.0,3.0,3.0,0.0,9.0,9.0,65.0,35.0,10.0,69.0,30.0,1.46,9.53,4.09,4.87,4.57,0.2,0.1,561.7
6797,Julio Teheran,,19,19,101.0,4.809523809523809,7.695238095238096,4.809523809523809,0.0,0.0,107.73333333333333,61.56190476190477,19.238095238095237,83.6857142857143,45.20952380952381,1.51,7.46,4.04,5.51,5.52,0.19238095238095237,0.0,999.0
8753,Tanner Roark,,10,10,46.0,2.6037735849056602,3.471698113207547,2.6037735849056602,0.0,0.0,50.339622641509436,26.90566037735849,8.679245283018869,34.716981132075475,16.49056603773585,1.45,6.84,3.19,5.22,5.2,0.17358490566037735,0.08679245283018867,999.0
12988,Andrew Chafin,,0,70,70.0,3.0,3.0,0.0,0.0,0.0,68.0,32.0,9.0,66.0,27.0,1.35,8.52,3.47,4.15,4.29,0.2,0.3,594.5
8337,Lucas Luetge,NYY,0,44,44.0,2.0,2.0,0.0,0.0,4.0,43.0,20.0,6.0,43.0,14.999999999999998,1.3,8.77,3.0,4.12,4.22,0.20000000000000004,0.20000000000000004,999.0
16647,Ryan Thompson,TBR,0,55,55.0,3.0,3.0,0.0,1.0,9.0,51.0,23.0,6.0,53.0,20.0,1.29,8.63,3.26,3.81,3.98,0.2,0.4,999.0
21894,Gregory Santos,SFG,2,20,24.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.8888888888888888,23.11111111111111,11.555555555555555,2.6666666666666665,24.0,10.666666666666666,1.38,8.83,3.99,4.14,4.16,0.17777777777777778,0.08888888888888889,999.0
sa829855,Alex Faedo,DET,5,15,31.0,1.631578947368421,1.631578947368421,1.631578947368421,0.0,0.8157894736842105,31.0,16.31578947368421,4.894736842105263,26.92105263157895,9.789473684210526,1.32,7.92,2.88,4.72,4.74,0.1631578947368421,0.24473684210526317,999.0
25007,Alex Vesia,LAD,0,62,62.0,3.0,3.0,0.0,2.0,16.0,52.0,28.0,10.0,77.0,30.0,1.32,11.13,4.37,4.12,4.35,0.2,0.2,593.4
sa873347,Jhoan Duran,MIN,0,28,28.0,1.0,1.0,0.0,0.0,1.0,26.0,12.0,3.0,30.0,12.0,1.36,9.57,3.99,3.92,3.9,0.2,0.2,999.0
19309,Trevor Richards,TOR,0,56,56.0,3.0,3.0,0.0,0.0,11.0,51.0,26.0,9.0,60.0,20.0,1.27,9.62,3.17,4.23,4.34,0.2,0.4,597.3
15291,Steven Brault,,23,23,105.0,5.25,7.875,6.125,0.0,0.0,112.875,60.37499999999999,16.625,79.625,48.125,1.52,6.81,4.1,5.16,5.25,0.17500000000000002,0.35000000000000003,999.0
11847,Chris Martin,,0,58,58.0,3.0,3.0,0.0,0.0,0.0,58.99999999999999,27.0,8.0,52.0,15.000000000000002,1.27,8.09,2.26,4.2,4.14,0.2,0.3,594.6
21205,Connor Brogdon,PHI,0,63,63.0,3.0,3.0,0.0,1.0,13.0,59.0,31.0,10.0,63.0,25.0,1.32,9.0,3.52,4.39,4.56,0.2,0.1,599.6
14375,Amir Garrett,CIN,0,61,61.0,3.0,3.0,0.0,1.0,12.0,54.0,30.0,9.0,71.0,31.0,1.4,10.44,4.52,4.36,4.48,0.2,0.2,592.8
24933,Andrew Wantz,LAA,0,60,60.0,3.0,3.0,0.0,0.0,11.0,56.0,29.0,10.0,61.0,23.0,1.31,9.22,3.41,4.34,4.5,0.2,0.2,999.0
7432,Jay Jackson,ATL,0,56,56.0,3.0,3.0,0.0,0.0,10.0,49.0,25.0,8.0,65.0,24.0,1.31,10.51,3.9,4.09,4.05,0.2,0.3,999.0
19789,Anthony Castro,TOR,0,40,40.0,2.0,2.0,0.0,0.0,3.0,36.0,19.0,5.0,43.0,18.0,1.35,9.67,4.06,4.17,4.29,0.2,0.3,999.0
15761,Joe Jiménez,DET,0,54,54.0,3.0,3.0,0.0,0.0,9.0,48.0,27.0,8.0,59.0,25.0,1.35,9.89,4.18,4.43,4.46,0.2,0.2,999.0
19345,Daulton Jefferies,OAK,6,58,78.0,3.5056179775280896,4.382022471910112,2.629213483146067,0.0,7.011235955056179,80.62921348314607,37.68539325842697,11.393258426966291,61.348314606741575,18.40449438202247,1.27,7.07,2.16,4.35,4.44,0.17528089887640452,0.35056179775280905,591.2
16587,Erik Swanson,SEA,0,40,40.0,2.0,2.0,0.0,0.0,3.0,36.0,18.0,6.0,42.0,13.0,1.24,9.42,2.95,4.1,4.23,0.2,0.2,596.6
sa3011621,Ethan Small,MIL,8,8,39.0,1.6956521739130435,2.543478260869565,2.543478260869565,0.0,0.0,39.0,21.195652173913043,6.782608695652174,34.76086956521739,19.5,1.49,8.02,4.42,4.92,5.14,0.16956521739130434,0.2543478260869565,600.2
4153,Jake Arrieta,,16,16,81.0,3.9036144578313254,5.855421686746988,3.9036144578313254,0.0,0.0,90.7590361445783,47.81927710843374,13.662650602409638,58.554216867469876,31.228915662650603,1.5,6.46,3.49,5.3,5.21,0.1951807228915663,0.1951807228915663,999.0
19403,Colin Poche,TBR,0,44,44.0,2.0,2.0,0.0,0.0,4.0,36.0,18.0,6.0,54.0,18.0,1.22,10.95,3.62,3.77,3.96,0.20000000000000004,0.3,999.0
27515,Hirokazu Sawamura,BOS,0,56,56.0,3.0,3.0,0.0,0.0,11.0,51.0,27.0,7.0,60.99999999999999,28.0,1.41,9.74,4.44,4.26,4.22,0.2,0.3,589.6
sa869798,Robert Suarez,SDP,0,58,58.0,3.0,3.0,0.0,5.0,9.0,55.0,27.0,8.0,57.0,22.0,1.32,8.92,3.38,4.13,4.2,0.2,0.1,447.3
sa3007989,Sean Hjelle,SFG,6,6,35.0,1.891891891891892,2.837837837837838,2.837837837837838,0.0,0.0,38.78378378378378,18.91891891891892,3.783783783783784,22.702702702702705,14.18918918918919,1.5,5.95,3.62,4.78,4.77,0.1891891891891892,0.1891891891891892,597.0
18548,Sam Hentges,CLE,2,52,56.0,2.896551724137931,2.896551724137931,0.9655172413793103,0.0,8.689655172413794,52.137931034482754,26.068965517241377,7.724137931034482,56.9655172413793,24.137931034482758,1.34,9.08,3.79,4.14,4.34,0.1931034482758621,0.3862068965517242,999.0
20531,Kutter Crawford,BOS,2,24,29.0,1.8709677419354838,1.8709677419354838,0.9354838709677419,0.0,0.9354838709677419,27.129032258064516,14.03225806451613,4.67741935483871,30.87096774193548,10.290322580645162,1.28,9.47,3.08,4.28,4.15,0.1870967741935484,0.2806451612903226,999.0
22717,Angel Zerpa,KCR,3,9,19.0,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.0,0.7916666666666666,19.0,9.5,2.375,16.625,7.125,1.39,7.73,3.5,4.32,4.42,0.15833333333333333,0.15833333333333333,999.0
16350,Ryan Borucki,TOR,0,46,46.0,2.0,2.0,0.0,0.0,6.0,42.0,20.0,6.0,48.0,20.0,1.34,9.33,3.85,4.0,4.15,0.2,0.4,999.0
13394,Dylan Floro,MIA,0,67,67.0,3.0,3.0,0.0,19.0,7.0,66.0,30.0,8.0,59.0,25.0,1.35,7.94,3.32,4.0,4.11,0.2,0.2,231.1
13259,Louis Head,MIA,0,52,52.0,2.0,3.0,0.0,0.0,7.0,48.0,24.0,7.0,51.0,20.0,1.31,8.77,3.39,4.15,4.28,0.2,0.0,598.2
13183,Zach Davies,,29,29,148.0,7.589743589743589,11.384615384615385,7.589743589743589,0.0,0.0,166.97435897435898,88.23076923076923,25.615384615384613,106.25641025641026,59.769230769230774,1.53,6.48,3.65,5.37,5.34,0.18974358974358974,0.18974358974358974,592.3
6986,Ian Kennedy,,0,62,62.0,3.0,3.0,0.0,0.0,0.0,59.0,30.0,11.0,64.0,21.0,1.28,9.31,2.98,4.42,4.5,0.2,0.2,359.0
20794,Manuel Rodríguez,CHC,0,58,58.0,3.0,3.0,0.0,2.0,12.0,55.0,28.0,7.0,58.0,30.000000000000004,1.45,8.98,4.61,4.38,4.47,0.2,0.2,999.0
1890,Matt Moore,,21,21,99.0,5.256637168141593,7.008849557522124,5.256637168141593,0.0,0.0,105.13274336283187,58.69911504424779,18.398230088495577,79.72566371681417,44.68141592920354,1.51,7.29,4.07,5.37,5.47,0.1752212389380531,0.1752212389380531,999.0
16943,Sean Newcomb,ATL,0,40,40.0,2.0,2.0,0.0,0.0,1.0,36.0,18.0,5.0,44.0,18.0,1.34,9.94,3.98,3.96,4.06,0.2,0.3,999.0
20167,Kyle Muller,ATL,8,8,40.0,2.727272727272727,2.727272727272727,2.727272727272727,0.0,0.0,39.09090909090909,21.818181818181817,6.363636363636363,39.09090909090909,20.909090909090907,1.49,8.71,4.74,4.82,4.94,0.18181818181818185,0.2727272727272727,567.1
sa3008662,Cole Winn,TEX,8,8,39.0,1.6956521739130435,2.543478260869565,2.543478260869565,0.0,0.0,39.0,22.043478260869563,6.782608695652174,35.608695652173914,17.804347826086957,1.46,8.22,4.11,4.99,5.07,0.16956521739130434,0.16956521739130434,591.6
17464,Jonathan Hernández,TEX,0,38,38.0,2.0,2.0,0.0,0.0,1.0,35.0,17.0,5.0,40.0,15.0,1.32,9.44,3.62,3.99,4.07,0.19999999999999998,0.19999999999999998,999.0
18792,Miguel Del Pozo,DET,0,46,46.0,2.0,2.0,0.0,0.0,5.0,43.0,22.0,6.0,46.0,22.0,1.41,8.94,4.35,4.29,4.44,0.2,0.2,999.0
17964,Tyler Gilbert,ARI,13,19,58.0,2.9000000000000004,4.35,3.625,0.0,0.7250000000000001,63.800000000000004,33.349999999999994,10.149999999999999,44.224999999999994,22.475,1.48,6.81,3.45,5.19,5.14,0.145,0.145,600.2
11801,Hansel Robles,,0,68,68.0,3.0,3.0,0.0,0.0,0.0,62.0,32.0,10.0,74.0,29.0,1.34,9.74,3.88,4.25,4.28,0.2,0.3,598.5
4141,Derek Holland,,0,60,60.0,3.0,3.0,0.0,0.0,0.0,56.0,28.0,9.0,63.0,23.0,1.32,9.4,3.48,4.19,4.35,0.2,0.3,999.0
17285,Justus Sheffield,SEA,3,39,49.0,2.722222222222222,2.722222222222222,0.9074074074074073,0.0,0.9074074074074073,47.18518518518518,22.685185185185187,6.351851851851851,45.370370370370374,19.962962962962962,1.38,8.33,3.75,4.13,4.34,0.1814814814814815,0.27222222222222225,600.6
19225,Mitch White,LAD,2,20,24.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.8888888888888888,23.11111111111111,11.555555555555555,3.5555555555555554,24.0,8.88888888888889,1.32,9.02,3.25,4.31,4.34,0.17777777777777778,0.08888888888888889,576.3
14552,José Ruiz,CHW,0,57,57.0,3.0,3.0,0.0,0.0,11.0,53.0,27.0,9.0,59.00000000000001,24.0,1.36,9.27,3.8,4.33,4.51,0.2,0.2,999.0
12760,Rafael Montero,HOU,0,46,46.0,2.0,2.0,0.0,0.0,6.0,44.0,21.0,6.0,44.0,16.0,1.31,8.55,3.08,4.15,4.22,0.2,0.2,999.0
13580,Steven Okert,MIA,0,56,56.0,3.0,3.0,0.0,0.0,10.0,50.0,25.0,8.0,59.0,22.0,1.28,9.43,3.52,4.05,4.33,0.2,0.2,999.0
17968,Brock Burke,TEX,2,16,20.0,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.0,0.8695652173913043,19.130434782608695,8.695652173913043,2.608695652173913,20.0,7.826086956521739,1.32,8.91,3.4,4.04,4.22,0.17391304347826086,0.17391304347826086,999.0
19583,Sean Poppen,ARI,0,42,42.0,2.0,2.0,0.0,0.0,4.0,41.0,20.0,5.0,40.0,18.0,1.4,8.6,3.85,4.19,4.13,0.2,0.2,999.0
sa915822,Zach Logue,TOR,5,5,26.0,1.857142857142857,1.857142857142857,1.857142857142857,0.0,0.0,26.0,13.928571428571429,4.642857142857143,21.357142857142858,8.357142857142858,1.34,7.51,2.85,4.72,4.93,0.18571428571428572,0.2785714285714286,999.0
14332,Joel Payamps,KCR,0,52,52.0,2.0,3.0,0.0,0.0,6.0,52.0,26.0,7.0,44.0,19.0,1.36,7.58,3.24,4.42,4.49,0.2,0.3,999.0
16265,Sam Howard,PIT,0,58,58.0,3.0,3.0,0.0,0.0,11.0,50.0,27.0,8.0,65.0,30.000000000000004,1.38,10.01,4.68,4.11,4.36,0.2,0.2,999.0
12361,Spencer Patton,TEX,0,64,64.0,3.0,3.0,0.0,3.0,12.0,60.0,30.0,9.0,65.0,26.0,1.35,9.18,3.65,4.27,4.34,0.2,0.1,598.4
13761,Chris Stratton,PIT,0,68,68.0,3.0,4.0,0.0,8.0,13.0,66.0,33.0,10.0,64.0,26.0,1.37,8.52,3.5,4.35,4.38,0.2,0.1,507.8
19848,Darwinzon Hernandez,BOS,0,52,52.0,3.0,2.0,0.0,0.0,9.0,42.0,23.0,6.0,66.0,33.0,1.43,11.39,5.65,3.96,4.14,0.2,0.5,999.0
20778,Cristopher Sánchez,PHI,0,24,24.0,1.0,1.0,0.0,0.0,1.0,22.0,10.0,3.0,25.0,12.0,1.4,9.28,4.49,3.89,4.21,0.2,0.2,999.0
15849,Kent Emanuel,PHI,0,38,38.0,2.0,2.0,0.0,0.0,1.0,38.0,17.0,5.0,33.0,13.0,1.34,7.81,2.98,4.12,4.33,0.19999999999999998,0.09999999999999999,999.0
18088,Cody Stashak,MIN,0,45,45.0,2.0,2.0,0.0,0.0,4.0,43.0,23.0,8.0,46.0,16.0,1.3,9.19,3.13,4.5,4.47,0.2,0.1,599.9
15071,Kyle McGowin,,0,41,41.0,2.0,2.0,0.0,0.0,0.0,39.0,20.0,6.0,41.0,15.0,1.32,9.04,3.4,4.37,4.43,0.1,0.1,999.0
18064,Phil Maton,HOU,0,64,64.0,3.0,3.0,0.0,0.0,13.0,58.0,29.0,9.0,68.0,26.0,1.31,9.62,3.69,4.11,4.23,0.1,0.4,598.6
21333,Seth Romero,WSN,2,20,24.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.8888888888888888,23.11111111111111,11.555555555555555,3.5555555555555554,24.0,10.666666666666666,1.4,8.93,3.96,4.4,4.51,0.08888888888888889,0.17777777777777778,999.0
11632,Heath Hembree,,0,58,58.0,3.0,3.0,0.0,0.0,0.0,51.0,28.0,10.0,67.0,25.0,1.31,10.42,3.82,4.41,4.41,0.1,0.2,999.0
4264,Mark Melancon,ARI,0,65,65.0,3.0,3.0,0.0,30.0,2.0,69.0,31.0,7.0,54.0,24.0,1.43,7.42,3.38,4.28,4.2,0.1,0.2,135.3
16929,Touki Toussaint,ATL,2,54,58.0,2.8524590163934427,2.8524590163934427,0.9508196721311476,0.0,6.655737704918033,54.196721311475414,28.524590163934427,7.606557377049181,59.9016393442623,26.62295081967213,1.4,9.38,4.17,4.38,4.41,0.09508196721311475,0.1901639344262295,599.2
16408,Victor González,LAD,0,36,36.0,2.0,2.0,0.0,0.0,1.0,34.0,16.0,4.0,35.0,15.0,1.35,8.84,3.72,3.9,4.13,0.1,0.2,999.0
21656,Kervin Castro,SFG,3,43,53.0,2.7413793103448274,2.7413793103448274,0.9137931034482758,0.0,0.9137931034482758,51.17241379310345,26.5,7.310344827586206,49.3448275862069,23.758620689655174,1.41,8.35,3.99,4.43,4.47,0.0913793103448276,0.0913793103448276,599.9
14295,Wandy Peralta,NYY,0,58,58.0,3.0,3.0,0.0,0.0,12.0,56.0,27.0,8.0,53.0,25.0,1.4,8.27,3.86,4.17,4.43,0.1,0.3,999.0
16390,Brad Wieck,CHC,0,55,55.0,3.0,3.0,0.0,1.0,11.0,47.0,25.0,8.0,66.0,26.0,1.33,10.77,4.28,4.17,4.28,0.1,0.3,999.0
23293,Codi Heuer,CHC,0,68,68.0,3.0,4.0,0.0,4.0,15.0,68.0,34.0,9.0,59.0,27.0,1.4,7.86,3.52,4.44,4.49,0.1,0.1,496.5
19264,Thomas Hatch,TOR,2,28,32.0,1.8285714285714285,1.8285714285714285,0.9142857142857143,0.0,0.9142857142857143,31.085714285714285,16.457142857142856,5.485714285714286,29.257142857142856,10.971428571428572,1.33,8.24,3.14,4.53,4.64,0.09142857142857143,0.18285714285714286,999.0
19845,Alexander Wells,BAL,3,35,45.0,1.8,2.6999999999999997,0.9,0.0,0.9,48.6,24.3,8.1,32.4,12.600000000000001,1.36,6.54,2.48,4.91,5.13,0.09,0.09,999.0
17369,Brett Martin,TEX,0,61,61.0,3.0,3.0,0.0,2.0,14.0,62.0,27.0,7.0,51.0,21.0,1.37,7.45,3.13,4.04,4.2,0.1,0.3,999.0
6316,David Phelps,TOR,0,24,24.0,1.0,1.0,0.0,0.0,1.0,22.0,11.0,3.0,27.0,9.0,1.29,9.96,3.49,4.01,4.04,0.1,0.2,999.0
19932,Trevor Stephan,CLE,0,54,54.0,3.0,3.0,0.0,0.0,11.0,48.0,26.0,8.0,59.0,23.0,1.31,9.85,3.81,4.27,4.37,0.1,0.3,999.0
23493,Nick Snyder,TEX,0,44,44.0,2.0,2.0,0.0,0.0,5.0,40.0,20.0,6.0,47.0,18.0,1.32,9.66,3.66,4.05,4.12,0.10000000000000002,0.3,999.0
sa3011524,Ryne Nelson,ARI,3,3,17.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.0,0.0,17.0,9.444444444444445,2.833333333333333,16.055555555555554,7.555555555555555,1.4,8.43,3.68,4.8,4.76,0.09444444444444444,0.09444444444444444,999.0
20312,Alec Bettinger,MIL,3,15,25.0,1.6666666666666667,1.6666666666666667,0.8333333333333334,0.0,0.8333333333333334,26.666666666666668,13.333333333333334,4.166666666666666,20.0,7.5,1.37,7.11,2.79,4.84,4.91,0.08333333333333334,0.08333333333333334,999.0
8823,Oliver Drake,TBR,0,43,43.0,2.0,2.0,0.0,0.0,0.0,41.0,20.0,6.0,41.0,17.0,1.36,8.57,3.57,4.19,4.3,0.1,0.1,999.0
22925,Joan Adon,WSN,5,5,26.0,0.9285714285714285,1.857142857142857,1.857142857142857,0.0,0.0,26.92857142857143,14.857142857142856,3.714285714285714,21.357142857142858,12.071428571428571,1.51,7.51,4.15,5.14,5.11,0.09285714285714286,0.09285714285714286,597.5
14696,Keone Kela,,0,37,37.0,2.0,2.0,0.0,0.0,0.0,34.0,17.0,6.0,40.0,14.0,1.29,9.61,3.44,4.22,4.25,0.1,0.2,999.0
17793,Trey Wingenter,CIN,0,32,32.0,2.0,2.0,0.0,0.0,1.0,28.0,16.0,5.0,39.0,16.0,1.37,10.91,4.37,4.46,4.42,0.1,0.1,999.0
13346,Hoby Milner,MIL,0,30,30.0,1.0,1.0,0.0,0.0,1.0,28.0,13.0,4.0,31.000000000000004,10.0,1.25,9.29,2.86,4.0,4.12,0.1,0.2,999.0
19456,Kyle Funkhouser,DET,0,64,64.0,3.0,3.0,0.0,0.0,15.0,61.0,30.0,7.0,61.0,32.0,1.45,8.51,4.46,4.28,4.37,0.1,0.3,999.0
17117,Austin Davis,BOS,0,48,48.0,2.0,2.0,0.0,0.0,6.0,46.0,24.0,7.0,48.0,22.0,1.41,8.97,4.07,4.48,4.48,0.1,0.2,999.0
12323,Jacob Barnes,TOR,0,34,34.0,2.0,2.0,0.0,0.0,1.0,34.0,16.0,4.0,31.0,13.0,1.39,8.19,3.57,4.36,4.36,0.1,0.1,999.0
15507,Hunter Harvey,SFG,0,48,48.0,2.0,2.0,0.0,0.0,4.0,46.0,22.0,6.0,45.0,18.0,1.33,8.5,3.37,4.15,4.16,0.1,0.1,999.0
14646,Rowan Wick,CHC,0,64,64.0,3.0,3.0,0.0,29.0,3.0,60.0,31.0,9.0,65.0,28.0,1.37,9.16,3.93,4.31,4.33,0.1,0.2,320.7
13799,Matt Strahm,,0,42,42.0,2.0,2.0,0.0,0.0,0.0,40.0,19.0,6.0,41.0,12.0,1.24,8.88,2.61,4.12,4.21,0.1,0.2,999.0
13763,Dominic Leone,SFG,0,62,62.0,3.0,3.0,0.0,0.0,13.0,57.0,28.0,8.0,65.0,27.0,1.35,9.47,3.89,4.11,4.12,0.1,0.2,596.6
2859,Ross Detwiler,,0,47,47.0,2.0,2.0,0.0,0.0,0.0,46.0,22.0,7.0,44.0,17.0,1.33,8.51,3.22,4.19,4.37,0.1,0.2,999.0
17170,Gabe Speier,KCR,0,54,54.0,3.0,3.0,0.0,0.0,9.0,53.0,25.0,7.0,49.0,21.0,1.37,8.17,3.55,4.18,4.28,0.1,0.4,999.0
sa917930,Forrest Whitley,HOU,3,3,16.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.0,16.0,8.88888888888889,2.6666666666666665,16.0,8.0,1.46,8.72,4.43,4.8,4.88,0.08888888888888889,0.08888888888888889,999.0
17432,Jeff Hoffman,CIN,2,64,68.0,2.873239436619718,3.830985915492958,0.0,0.9577464788732395,14.366197183098592,65.12676056338027,35.436619718309856,11.492957746478872,71.83098591549296,28.732394366197184,1.39,9.55,3.85,4.78,4.78,0.09577464788732395,0.09577464788732395,999.0
20010,Wyatt Mills,SEA,0,22,22.0,1.0,1.0,0.0,0.0,1.0,20.0,9.0,3.0,23.0,9.0,1.3,9.28,3.57,3.83,3.99,0.10000000000000002,0.20000000000000004,999.0
19541,Jimmy Lambert,CHW,5,35,49.0,2.5789473684210527,2.5789473684210527,1.719298245614035,0.0,0.8596491228070176,46.421052631578945,25.789473684210524,8.596491228070175,49.0,21.49122807017544,1.4,8.98,3.98,4.74,4.9,0.08596491228070176,0.17192982456140352,999.0
19278,Vladimir Gutierrez,CIN,24,24,128.0,5.731343283582089,9.552238805970148,5.731343283582089,0.0,0.0,143.28358208955223,83.1044776119403,26.746268656716417,102.2089552238806,52.53731343283582,1.53,7.19,3.68,5.82,5.71,0.0955223880597015,-0.0955223880597015,570.8
15145,Justin Topa,MIL,0,27,27.0,1.0,1.0,0.0,0.0,1.0,27.0,13.0,4.0,24.0,10.0,1.37,7.99,3.32,4.36,4.44,0.1,0.1,999.0
16440,James Norwood,SDP,0,16,16.0,1.0,1.0,0.0,0.0,1.0,14.0,7.0,2.0,18.0,8.0,1.36,10.06,4.44,3.97,4.13,0.1,0.0,999.0
5221,Wade LeBlanc,,11,11,53.0,2.6500000000000004,3.533333333333333,2.6500000000000004,0.0,0.0,60.06666666666666,31.799999999999997,10.600000000000001,36.21666666666667,17.666666666666664,1.46,6.21,3.01,5.36,5.44,0.08833333333333333,0.08833333333333333,999.0
15015,Alex Reyes,STL,0,68,68.0,3.0,3.0,0.0,9.0,12.0,55.0,31.0,9.0,79.0,40.0,1.4,10.44,5.27,4.08,4.39,0.1,0.2,295.5
sa3011773,Caleb Kilian,CHC,2,2,8.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.0,8.88888888888889,4.444444444444445,0.8888888888888888,6.222222222222222,2.6666666666666665,1.33,7.3,2.51,4.55,4.51,0.08888888888888889,0.08888888888888889,999.0
10133,Brad Boxberger,,0,65,65.0,3.0,3.0,0.0,0.0,0.0,59.0,32.0,10.0,70.0,30.0,1.37,9.76,4.15,4.4,4.47,0.1,0.1,564.3
19179,Kirby Snead,TOR,0,12,12.0,1.0,1.0,0.0,0.0,1.0,11.0,5.0,1.0,13.0,5.0,1.32,9.4,3.72,3.68,3.88,0.1,0.2,999.0
sa913099,Adam Oller,NYM,3,17,29.0,1.8125,1.8125,0.90625,0.0,0.90625,28.09375,14.5,4.53125,27.1875,11.78125,1.36,8.35,3.56,4.44,4.61,0.09062500000000001,0.09062500000000001,999.0
sa3010784,Connor Thomas,STL,2,2,8.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.0,8.88888888888889,3.5555555555555554,0.8888888888888888,5.333333333333333,2.6666666666666665,1.38,6.31,3.09,4.06,4.39,0.08888888888888889,0.08888888888888889,999.0
20153,Nick Nelson,PHI,0,46,46.0,2.0,2.0,0.0,0.0,4.0,41.0,21.0,6.0,50.0,24.0,1.4,9.87,4.61,4.18,4.37,0.1,0.2,999.0
16794,Josh James,HOU,0,24,24.0,1.0,1.0,0.0,0.0,1.0,21.0,11.0,3.0,27.0,11.0,1.34,10.19,4.3,4.23,4.38,0.1,0.1,999.0
15009,Kyle Finnegan,WSN,0,66,66.0,3.0,3.0,0.0,28.0,4.0,64.0,33.0,9.0,65.0,31.0,1.43,8.85,4.18,4.53,4.53,0.1,0.0,355.4
sa918274,Graham Ashcraft,CIN,2,2,8.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.0,8.88888888888889,4.444444444444445,0.8888888888888888,7.111111111111111,3.5555555555555554,1.46,7.67,3.66,4.82,4.77,0.08888888888888889,0.08888888888888889,999.0
13345,Luis Cessa,CIN,0,66,66.0,3.0,3.0,0.0,4.0,12.0,68.0,34.0,10.0,59.0,25.0,1.41,8.07,3.35,4.68,4.63,0.1,0.0,583.8
9111,Brad Hand,,0,67,67.0,3.0,3.0,0.0,0.0,0.0,62.0,32.0,10.0,70.0,26.0,1.32,9.34,3.5,4.32,4.39,0.1,0.2,511.5
sa3004469,Tommy Romero,TBR,2,8,13.0,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.0,0.8666666666666667,12.133333333333333,6.066666666666666,1.7333333333333334,13.0,4.333333333333333,1.27,8.99,3.18,4.19,4.37,0.08666666666666667,0.08666666666666667,595.0
17169,José Castillo,,0,8,8.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,1.0,10.0,3.0,1.2,11.62,3.79,3.39,3.53,0.1,0.1,999.0
13801,Austin Adams,SDP,0,48,48.0,2.0,2.0,0.0,0.0,4.0,40.0,22.0,6.0,57.0,25.0,1.36,10.72,4.63,4.12,4.23,0.1,0.1,600.8
12095,Yimi García,TOR,0,60,60.0,3.0,3.0,0.0,1.0,12.0,56.0,29.0,10.0,62.00000000000001,20.0,1.27,9.35,3.06,4.3,4.38,0.1,0.3,573.0
17759,Angel Perdomo,MIL,0,38,38.0,2.0,2.0,0.0,0.0,1.0,31.0,17.0,5.0,47.0,22.0,1.39,11.25,5.25,3.99,4.3,0.09999999999999999,0.3,999.0
19926,Tony Santillan,CIN,3,51,61.0,2.772727272727273,3.6969696969696972,0.9242424242424243,0.0,5.545454545454546,56.378787878787875,32.348484848484844,11.090909090909092,67.46969696969697,28.651515151515152,1.39,9.97,4.19,4.77,4.82,0.09242424242424242,0.18484848484848485,597.5
